NaamWetenschappelijk,Jaar,year_est,year_se,intercept,listlength,listlength_est,listlength_se,prop_est,prop_lwr,prop_upr
Achillea ptarmica L.,2001,-0.06066185024466271,0.09496347010271577,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.639507121213699,0.5946684414099179,0.682037782695431
Achillea ptarmica L.,2002,-0.08452498062984276,0.09697471982587821,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.6339876557085049,0.5879295950089712,0.6777196445551974
Achillea ptarmica L.,2003,-0.10440231487454418,0.09855256845812456,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.6293630091715233,0.5823383429407799,0.6740565756208315
Achillea ptarmica L.,2004,-0.12019443426408888,0.09931519372063921,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.6256717929641684,0.5781204966000235,0.6709143334122535
Achillea ptarmica L.,2005,-0.13186805328968007,0.09905102592141564,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.6229337686265377,0.5753998526782426,0.6682146881232686
Achillea ptarmica L.,2006,-0.13945645746011479,0.0977043859115607,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.6211496931953716,0.5742034619070119,0.6659312703509755
Achillea ptarmica L.,2007,-0.14305906549007066,0.09536907776322816,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.620301548300331,0.5744645626389286,0.6640882329127621
Achillea ptarmica L.,2008,-0.14284006373878277,0.09229247780947135,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.62035312788438,0.5760215353227252,0.6627631749885919
Achillea ptarmica L.,2009,-0.13902595671484597,0.08888746297216363,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.6212509945304778,0.5786140514371059,0.6620932356841331
Achillea ptarmica L.,2010,-0.1319017740548621,0.08574125397967818,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.6229258480146034,0.5818817891286405,0.6622792977910187
Achillea ptarmica L.,2011,-0.12180557228269229,0.08359499855906023,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.6252943774705583,0.5853783164841981,0.6635761577684401
Achillea ptarmica L.,2012,-0.10912076985333871,0.08325301872212901,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.6282616875749709,0.5886193084484326,0.6662499790550509
Achillea ptarmica L.,2013,-0.09426575793741207,0.08540067378047839,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.6317243985743383,0.5911738902292165,0.6704946191950597
Achillea ptarmica L.,2014,-0.0776801391577546,0.09039736367345066,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.6355745211981259,0.5927661880146495,0.6763399269029599
Achillea ptarmica L.,2015,-0.05980686481290737,0.09818763090892166,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.6397042041232689,0.5933195247287691,0.6836194843940963
Achillea ptarmica L.,2016,-0.04106947160494648,0.10839437058137869,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.6440114487024522,0.5929150362751534,0.692025682484514
Achillea ptarmica L.,2017,-0.021843566054010055,0.12050174513767796,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.6484068880513765,0.5917103391637681,0.7012059981495541
Achillea ptarmica L.,2018,-0.0024216741657930585,0.13400865419426183,1.1122054630891627,130,-0.4783180591079593,0.07912600801022798,0.6528217376524885,0.5898749425825036,0.7108432552328153
Acorus calamus L.,1990,0.22119328673006394,0.3011255005426548,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.5017200016067922,0.35540345610432283,0.6477425538635525
Acorus calamus L.,1991,0.2285078283384031,0.27190272027155316,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.5035485842112489,0.37060765207941243,0.6359896563416445
Acorus calamus L.,1992,0.2355732037921994,0.24408782370224788,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.505314787474592,0.38534651612684817,0.6246741561547525
Acorus calamus L.,1993,0.24201751175917474,0.21826871573480536,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.5069256216882069,0.39919193738064057,0.6140199392828667
Acorus calamus L.,1994,0.2473632269508686,0.1951573928094157,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.5082617414348057,0.41162183874605274,0.6042881262234684
Acorus calamus L.,1995,0.25107188830500343,0.17552230239936514,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.5091886241715091,0.42206892851642985,0.5957537623715339
Acorus calamus L.,1996,0.2525803521186099,0.16006020045546843,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.5095656074673435,0.42999947308028147,0.588650037279097
Acorus calamus L.,1997,0.25132973200919567,0.14919374097091614,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.5092530631745755,0.43502671518428554,0.583073659864699
Acorus calamus L.,1998,0.24678810865767778,0.1428536971550345,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.5081180004379756,0.43702802171171407,0.5788811887323487
Acorus calamus L.,1999,0.23846802511506968,0.14039010421083686,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.5060383993970387,0.4361934308494017,0.5756484683010242
Acorus calamus L.,2000,0.22593969507464565,0.14071468057356057,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.5029065777364943,0.4329554787142166,0.5727440789798101
Acorus calamus L.,2001,0.2088407476718414,0.1425949491100254,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.49863187704131423,0.42784170741176564,0.5694769376400012
Acorus calamus L.,2002,0.18688321764246424,0.14492183455218907,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.4931429210569286,0.421340310233045,0.5652295235620027
Acorus calamus L.,2003,0.15985836755957575,0.14685616103302443,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.4863896417047852,0.41382693889181366,0.5595306480500521
Acorus calamus L.,2004,0.12763980198577124,0.14787323850153486,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.47834519193636726,0.40554337265524376,0.5520786912427071
Acorus calamus L.,2005,0.09018520357207623,0.14776077240294763,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.46900777082211215,0.39660060215791504,0.5427437891620118
Acorus calamus L.,2006,0.04753688966746529,0.1466091248884106,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.4584022822675433,0.3869871017426756,0.5315684242908745
Acorus calamus L.,2007,-1.7874429065697917e-4,0.14480831987318282,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.4465816444797333,0.37657561072159756,0.5187723326001683
Acorus calamus L.,2008,-0.05275296087535207,0.14304548393385422,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.43362747649113487,0.3651322293349412,0.5047560450071523
Acorus calamus L.,2009,-0.10989779482242756,0.14227605068617738,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.4196498274002521,0.35234139187170493,0.4900865626600244
Acorus calamus L.,2010,-0.17125087526731891,0.14362467455740455,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.4047856009938697,0.337867142647243,0.4754410837739424
Acorus calamus L.,2011,-0.23638241590330042,0.1481828976431881,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.3891953772332029,0.3214619298758208,0.4614939284368438
Acorus calamus L.,2012,-0.30480495978138583,0.15674302892048197,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.37305844809877753,0.3030946925657467,0.4487723458046518
Acorus calamus L.,2013,-0.3759865875824916,0.1696015622157716,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.3565660598729555,0.28302556297572,0.43755357828289193
Acorus calamus L.,2014,-0.44936841292412566,0.18655089144360437,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.33991306190717013,0.26177110625425,0.42786190799048074
Acorus calamus L.,2015,-0.5243872921033189,0.2070360363305734,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.32328836406354833,0.2399830175136917,0.4195481696124661
Acorus calamus L.,2016,-0.6005047640577935,0.23035438192286867,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.3068647568279896,0.218312626397691,0.41238629380029346
Acorus calamus L.,2017,-0.6772433034990897,0.25580919693774884,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.2907887132551517,0.19731277807097278,0.40614181153609763
Acorus calamus L.,2018,-0.7542310090949278,0.2828020475211453,0.5326099594365626,130,-0.7469232126007999,0.15827906645982912,0.27517075669009305,0.17738754216241615,0.40060613853828014
Adoxa moschatellina L.,1990,0.05191631245597069,0.12166334531505035,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6819532243567027,0.627015854610955,0.7322541208800444
Adoxa moschatellina L.,1991,0.048132152118203014,0.11513655472268505,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6811319018437457,0.6291811012172444,0.7289400647933263
Adoxa moschatellina L.,1992,0.04434802393350997,0.1087513781383969,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6803094596310596,0.6312752524365033,0.7256567549357777
Adoxa moschatellina L.,1993,0.04056397589304553,0.10253429274095925,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6794859117797574,0.6332864175866775,0.7224162593015809
Adoxa moschatellina L.,1994,0.036780069617964706,0.09651775535288826,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6786612754057879,0.6352000461232721,0.7192333331247123
Adoxa moschatellina L.,1995,0.032996374592739616,0.0907415599719359,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6778355694402042,0.6369983178410643,0.7161260274469445
Adoxa moschatellina L.,1996,0.0292129634869571,0.0852543741419019,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6770088136170873,0.6386594505332488,0.7131163798017071
Adoxa moschatellina L.,1997,0.025429908420827842,0.08011530986357977,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6761810276597676,0.6401569877925726,0.7102311244331955
Adoxa moschatellina L.,1998,0.021647278034659725,0.0753952041100168,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6753522306367252,0.6414592095858427,0.7075022795373934
Adoxa moschatellina L.,1999,0.0178651352312161,0.07117700373069184,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6745224404601062,0.6425289328542256,0.7049673443964292
Adoxa moschatellina L.,2000,0.014083535471284638,0.0675543019953826,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6736916735019735,0.6433241249776042,0.7026686836882802
Adoxa moschatellina L.,2001,0.010302525516181988,0.0646268261012772,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6728599443060652,0.6437998663448847,0.7006515628387869
Adoxa moschatellina L.,2002,0.006522142525724839,0.062491903296812784,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6720272653758408,0.643912102792964,0.6989603937454758
Adoxa moschatellina L.,2003,0.0027424134359554366,0.06123211489219117,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6711936470228458,0.6436231109795048,0.6976332678809499
Adoxa moschatellina L.,2004,-0.0010366454427170534,0.06090153093643721,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6703590972628664,0.6429076330269405,0.6966958204915128
Adoxa moschatellina L.,2005,-0.0048150286495474435,0.061515003008563406,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.669523621750906,0.6417577028016698,0.6961564035611495
Adoxa moschatellina L.,2006,-0.008592741645280922,0.06304498219627708,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6686872237496676,0.6401841705668032,0.6960045608190512
Adoxa moschatellina L.,2007,-0.012369800740326651,0.06542733203943638,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6678499041299575,0.6382142432609584,0.6962134875387024
Adoxa moschatellina L.,2008,-0.016146232870726883,0.06857350103585864,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6670116614051922,0.6358861760478843,0.6967453394694028
Adoxa moschatellina L.,2009,-0.0199220751962983,0.07238426036003894,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6661724918060071,0.6332432240313409,0.6975572819773179
Adoxa moschatellina L.,2010,-0.023697374478357555,0.07676103369178519,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6653323894047916,0.6303286191598387,0.6986065143292763
Adoxa moschatellina L.,2011,-0.027472186177692315,0.08161315585030621,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6644913463037991,0.6271823248413659,0.6998535165437737
Adoxa moschatellina L.,2012,-0.03124657319706594,0.08686133030190299,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6636493529042644,0.623839464409104,0.7012636226006542
Adoxa moschatellina L.,2013,-0.0350206041767863,0.09243840810720054,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6628063982776273,0.6203299367257643,0.7028074066444834
Adoxa moschatellina L.,2014,-0.03879435123706409,0.09828864295889346,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6619624706634821,0.6166787124994011,0.7044603885256886
Adoxa moschatellina L.,2015,-0.04256788704748615,0.10436626907795889,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6611175581220742,0.6129064375612268,0.7062024323463226
Adoxa moschatellina L.,2016,-0.04634128109252459,0.11063391194979194,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.660271649371981,0.6090301166736118,0.7080170643680962
Adoxa moschatellina L.,2017,-0.05011459499333443,0.11706109198268463,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6594247348458144,0.6050637614699037,0.709890826623952
Adoxa moschatellina L.,2018,-0.05388787674106964,0.12362292770461708,0.8348532574077903,130,-0.12400696554061123,0.07747948833445206,0.6585768079981915,0.6010189540583862,0.7118127146675901
Aegopodium podagraria L.,1990,0.27764071423198117,0.10978055271167897,2.8142771302749945,130,-0.6094785777855355,0.05723638053567553,0.9229015412884817,0.9057556048603448,0.9371445781880634
Aegopodium podagraria L.,1991,0.25844906372225657,0.10486333974986754,2.8142771302749945,130,-0.6094785777855355,0.05723638053567553,0.9215248418084296,0.9049538114582047,0.935412958003094
Aegopodium podagraria L.,1992,0.23925746674873383,0.10006026809728734,2.8142771302749945,130,-0.6094785777855355,0.05723638053567553,0.9201256909645572,0.904126137063359,0.9336511572070584
Aegopodium podagraria L.,1993,0.2200660032186736,0.09538865256271918,2.8142771302749945,130,-0.6094785777855355,0.05723638053567553,0.9187038050155192,0.9032690677866276,0.931861503862436
Aegopodium podagraria L.,1994,0.200874775733853,0.0908686789064772,2.8142771302749945,130,-0.6094785777855355,0.05723638053567553,0.9172589013449752,0.9023784710486843,0.9300469447969515
Aegopodium podagraria L.,1995,0.18168389998879816,0.08652377247022468,2.8142771302749945,130,-0.6094785777855355,0.05723638053567553,0.9157906979808873,0.9014494992328157,0.9282111453157057
Aegopodium podagraria L.,1996,0.16249349698138313,0.08238099409499841,2.8142771302749945,130,-0.6094785777855355,0.05723638053567553,0.9142989131953243,0.9004764812518916,0.9263585992189596
Aegopodium podagraria L.,1997,0.14330368679474803,0.07847141055357565,2.8142771302749945,130,-0.6094785777855355,0.05723638053567553,0.9127832651784943,0.899452809834916,0.9244947415248506
Aegopodium podagraria L.,1998,0.12411458371785047,0.07483034946987335,2.8142771302749945,130,-0.6094785777855355,0.05723638053567553,0.9112434717797008,0.898370839444179,0.9226260492603114
Aegopodium podagraria L.,1999,0.10492629248639866,0.07149740091298355,2.8142771302749945,130,-0.6094785777855355,0.05723638053567553,0.9096792503073785,0.8972218194812572,0.9207601059871
